GlobalEventID,IsRootEvent,QuadClass,EventCode,EventRootCode,ActionGeo_Lat,ActionGeo_Long,country_code_alpha,source_country_code
709988199,0,3,130,13,30.6043,32.2723,EGY,CAN
709988200,0,3,112,11,30.0,70.0,PAK,CAN
709988201,0,3,112,11,30.0,70.0,PAK,CAN
709988202,0,4,181,18,30.6043,32.2723,EGY,CAN
709988203,0,3,112,11,30.0,70.0,PAK,CAN
709988204,0,3,112,11,30.0,70.0,PAK,CAN
709988205,0,2,70,7,6.6388300000000005,100.42299999999999,THA,INT
709988206,0,4,192,19,3.16667,101.7,MYS,INT
709988207,0,4,192,19,6.6388300000000005,100.42299999999999,THA,INT
709988208,0,4,192,19,3.16667,101.7,MYS,INT
709988209,0,4,192,19,7.1988199999999996,100.595,THA,INT
709988210,0,4,192,19,3.16667,101.7,MYS,INT
709988211,0,1,40,4,4.9517,8.322000000000001,NGA,NGA
709988212,1,1,40,4,10.0,8.0,NGA,NGA
709988213,0,1,57,5,8.31667,8.51667,NGA,NGA
709988214,0,4,160,16,6.45306,3.39583,NGA,NGA
709988215,0,4,190,19,8.31667,8.51667,NGA,NGA
709988216,0,4,190,19,10.5231,7.4402800000000004,NGA,NGA
709988217,0,4,190,19,10.5231,7.4402800000000004,NGA,NGA
709988218,1,3,1122,11,6.53333,3.58333,NGA,NGA
709988219,1,4,1822,18,6.53333,3.58333,NGA,NGA
709988220,1,1,10,1,6.45306,3.39583,NGA,NGA
709988221,1,3,112,11,6.45306,3.39583,NGA,NGA
709988222,1,4,190,19,6.53333,3.58333,NGA,NGA
709988223,0,2,90,9,10.0,8.0,NGA,ZWE
709988224,0,1,10,1,6.45306,3.39583,NGA,NGA
709988225,1,3,112,11,8.31667,8.51667,NGA,NGA
709988226,1,3,112,11,13.0303,5.1938,NGA,NGA
709988227,0,3,120,12,6.45306,3.39583,NGA,NGA
709988228,0,3,130,13,6.45306,3.39583,NGA,NGA
709988229,0,1,20,2,7.2666699999999995,7.4,NGA,NGA
709988231,1,2,61,6,8.31667,8.51667,NGA,NGA
709988232,0,2,90,9,10.0,8.0,NGA,ZWE
709988234,0,3,111,11,-37.8167,144.967,AUS,USA
709988235,0,3,111,11,-33.8833,151.217,AUS,USA
709988236,0,3,111,11,-33.8833,151.217,AUS,USA
709988237,0,3,111,11,-42.0,174.0,NZL,USA
709988238,0,2,80,8,33.0,44.0,IRQ,TTO
709988239,1,3,111,11,27.7167,85.3167,NPL,SGP
709988240,1,1,10,1,-42.0,174.0,NZL,INT
709988241,1,3,140,14,33.7,73.1667,PAK,GBR
709988242,1,3,1411,14,33.7,73.1667,PAK,GBR
709988243,0,2,84,8,25.7743,-80.1937,USA,USA
709988244,0,2,84,8,25.7743,-80.1937,USA,USA
709988245,0,2,84,8,42.1497,-74.9384,USA,USA
709988246,0,1,10,1,25.7743,-80.1937,USA,USA
709988247,1,3,110,11,45.5,-73.5833,CAN,CAN
709988248,1,3,110,11,31.5,34.75,ISR,CAN
709988249,0,1,10,1,25.7743,-80.1937,USA,USA
709988250,1,1,13,1,25.7743,-80.1937,USA,USA
709988251,0,1,20,2,24.8667,67.05,PAK,GBR
709988252,1,1,42,4,34.0078,71.5733,PAK,PAK
709988253,1,1,42,4,54.0,-4.0,GBR,PAK
709988254,0,4,160,16,33.7,73.1667,PAK,PAK
709988255,1,1,36,3,34.0078,71.5733,PAK,PAK
709988256,0,3,100,10,33.7,73.1667,PAK,GBR
709988257,1,3,110,11,34.0078,71.5733,PAK,PAK
709988258,0,2,841,8,18.975,72.8258,IND,IND
709988259,0,2,841,8,33.7,73.1667,PAK,IND
709988260,0,2,841,8,34.945,72.8164,PAK,IND
709988261,1,4,173,17,34.945,72.8164,PAK,IND
709988262,0,4,160,16,33.7,73.1667,PAK,PAK
709988263,1,2,72,7,33.7,73.1667,PAK,GBR
709988264,1,2,72,7,31.5497,74.3436,PAK,GBR
709988265,0,3,100,10,33.7,73.1667,PAK,GBR
709988266,0,3,100,10,24.8667,67.05,PAK,GBR
709988267,1,3,111,11,31.5497,74.3436,PAK,GBR
709988268,1,4,190,19,18.975,72.8258,IND,IND
709988269,1,4,190,19,18.975,72.8258,IND,IND
709988270,1,4,190,19,18.975,72.8258,IND,IND
709988271,1,1,42,4,16.17,120.78,PHL,PHL
709988272,1,1,50,5,15.8334,120.37799999999999,PHL,PHL
709988273,1,2,831,8,11.4031,122.055,PHL,PHL
709988274,1,2,831,8,16.17,120.78,PHL,PHL
709988275,1,1,36,3,-37.8167,144.967,AUS,USA
709988276,0,4,173,17,52.0,20.0,POL,GBR
709988277,0,1,51,5,31.7667,35.2333,ISR,INT
709988278,1,1,20,2,28.6667,77.2167,IND,IND
709988280,0,1,20,2,10.0,8.0,NGA,NGA
709988281,1,4,193,19,43.9003,-85.1483,USA,CAN
709988283,0,4,173,17,-37.8167,144.967,AUS,USA
709988284,0,4,173,17,32.0,53.0,IRN,USA
709988285,1,1,36,3,-33.8833,151.217,AUS,USA
709988287,1,1,14,1,60.0,100.0,RUS,INT
709988288,1,4,190,19,35.0,105.0,CHN,INT
709988289,0,1,20,2,40.1811,44.5136,ARM,INT
709988290,0,1,20,2,55.7522,37.6156,RUS,INT
709988291,0,1,20,2,40.3953,49.8822,AZE,INT
709988292,0,1,51,5,42.4692,46.8645,RUS,INT
709988293,0,1,51,5,40.1811,44.5136,ARM,INT
709988294,1,1,42,4,40.3953,49.8822,AZE,INT
709988295,1,1,42,4,37.7167,38.0,TUR,INT
709988296,1,1,10,1,42.4692,46.8645,RUS,INT
709988297,1,1,10,1,37.7167,38.0,TUR,INT
709988298,0,1,20,2,60.0,100.0,RUS,INT
709988299,1,1,14,1,60.0,100.0,RUS,INT
709988301,1,4,150,15,60.0,100.0,RUS,INT
709988302,1,1,46,4,55.7522,37.6156,RUS,IND
709988303,0,1,40,4,40.1811,44.5136,ARM,INT
709988304,0,1,40,4,40.3953,49.8822,AZE,INT
709988305,0,1,40,4,42.4692,46.8645,RUS,INT
709988306,1,1,14,1,60.0,100.0,RUS,INT
709988307,0,1,51,5,40.1811,44.5136,ARM,INT
709988308,0,1,51,5,40.1811,44.5136,ARM,INT
709988309,1,1,42,4,37.7167,38.0,TUR,INT
709988311,1,2,841,8,55.7522,37.6156,RUS,RUS
709988312,1,2,90,9,55.7522,37.6156,RUS,RUS
709988313,1,1,46,4,55.7522,37.6156,RUS,IND
709988314,1,4,150,15,60.0,100.0,RUS,INT
709988315,1,1,42,4,-6.8793,110.618,IDN,INT
709988316,1,1,46,4,16.0,30.0,SDN,IND
709988317,1,1,46,4,55.7522,37.6156,RUS,IND
709988318,1,1,46,4,16.0,30.0,SDN,IND
709988319,0,1,42,4,4.8459699999999994,31.6012,SSD,SSD
709988320,0,1,42,4,16.0,30.0,SDN,SSD
709988321,0,2,80,8,39.059012,34.911546,TUR,INT
709988322,0,4,182,18,13.75,100.51700000000001,THA,INT
709988323,0,1,10,1,3.16667,101.7,MYS,INT
709988324,0,1,10,1,6.6388300000000005,100.42299999999999,THA,INT
709988325,0,1,10,1,7.1988199999999996,100.595,THA,INT
709988326,0,1,10,1,6.6388300000000005,100.42299999999999,THA,INT
709988327,0,1,10,1,7.1988199999999996,100.595,THA,INT
709988328,0,1,10,1,40.1811,44.5136,ARM,INT
709988329,0,1,10,1,42.4692,46.8645,RUS,INT
709988330,0,1,10,1,37.7167,38.0,TUR,INT
709988331,0,1,10,1,42.4692,46.8645,RUS,INT
709988332,0,1,40,4,40.1811,44.5136,ARM,INT
709988333,0,1,40,4,40.3953,49.8822,AZE,INT
709988334,0,1,40,4,42.4692,46.8645,RUS,INT
709988335,1,1,42,4,37.6387,-89.6215,USA,INT
709988336,1,1,42,4,37.6387,-89.6215,USA,INT
709988337,1,1,46,4,37.6387,-89.6215,USA,INT
709988338,1,1,46,4,38.4623,-92.302,USA,INT
709988339,1,1,40,4,37.6387,-89.6215,USA,INT
709988340,1,1,40,4,38.4623,-92.302,USA,INT
709988341,1,1,40,4,37.6387,-89.6215,USA,INT
709988342,1,1,42,4,24.0,121.0,TWN,INT
709988343,1,1,42,4,39.828175,-98.5795,USA,INT
709988344,1,1,43,4,24.0,121.0,TWN,INT
709988345,1,1,43,4,24.0,121.0,TWN,INT
709988346,1,4,190,19,34.945,72.8164,PAK,IND
709988347,1,1,17,1,18.975,72.8258,IND,IND
709988348,1,4,190,19,18.975,72.8258,IND,IND
709988349,0,1,10,1,33.7,73.1667,PAK,IND
709988350,0,1,11,1,42.1497,-74.9384,USA,USA
709988351,0,1,13,1,32.2504,-101.479,USA,USA
709988352,1,1,13,1,33.5,-112.501,USA,USA
709988353,1,1,13,1,33.5,-112.501,USA,USA
709988354,1,1,13,1,38.8951,-77.0364,USA,USA
709988355,1,1,13,1,42.1497,-74.9384,USA,USA
709988356,1,1,20,2,32.2504,-101.479,USA,USA
709988357,0,1,214,2,39.828175,-98.5795,USA,USA
709988358,1,1,23,2,39.4667,-87.4139,USA,USA
709988359,1,1,30,3,41.6772,-71.5101,USA,USA
709988360,1,1,31,3,39.0483,-95.678,USA,USA
709988361,1,1,31,3,39.0483,-95.678,USA,USA
709988362,1,1,31,3,38.5111,-96.8005,USA,USA
709988363,1,1,35,3,39.0646,-105.32700000000001,USA,USA
709988364,0,1,36,3,34.6056,-98.4337,USA,INT
709988365,1,1,36,3,39.0646,-105.32700000000001,USA,IND
709988366,1,1,36,3,41.6772,-71.5101,USA,USA
709988367,1,1,40,4,35.5376,-96.9247,USA,INT
709988368,0,1,42,4,32.2504,-101.479,USA,USA
709988369,1,1,42,4,20.0,77.0,IND,INT
709988370,1,1,42,4,33.4484,-112.074,USA,USA
709988371,1,1,43,4,41.6772,-71.5101,USA,USA
709988372,1,2,60,6,27.8333,-81.717,USA,INT
709988373,1,2,61,6,41.9,12.4833,ITA,INT
709988374,0,2,80,8,40.8348,-77.1264,USA,USA
709988375,0,2,80,8,33.5,-112.501,USA,USA
709988376,1,2,841,8,55.7522,37.6156,RUS,RUS
709988377,0,2,90,9,34.6056,-98.4337,USA,INT
709988378,1,3,110,11,40.8348,-77.1264,USA,USA
709988379,0,3,110,11,40.8348,-77.1264,USA,USA
709988380,1,3,111,11,33.7,73.1667,PAK,INT
709988381,0,3,112,11,42.7667,-78.6664,USA,USA
709988382,0,3,114,11,42.1497,-74.9384,USA,USA
709988383,1,3,114,11,42.1497,-74.9384,USA,USA
709988384,1,3,120,12,44.0407,-72.7093,USA,INT
709988385,0,3,130,13,32.2504,-101.479,USA,USA
709988387,0,4,173,17,38.8951,-77.0364,USA,IND
709988388,1,4,180,18,27.916999999999998,-82.3498,USA,INT
709988389,1,4,180,18,27.916999999999998,-82.3498,USA,INT
709988390,1,4,1821,18,39.828175,-98.5795,USA,USA
709988391,1,4,192,19,46.8172,-95.8453,USA,USA
709988392,1,4,192,19,40.3736,-82.7755,USA,USA
709988393,0,2,84,8,44.0407,-72.7093,USA,USA
709988394,0,2,84,8,44.0407,-72.7093,USA,USA
709988395,1,1,42,4,39.828175,-98.5795,USA,TTO
709988396,0,1,10,1,41.7376,-71.4339,USA,USA
709988397,0,3,130,13,43.6667,-79.4167,CAN,CAN
709988398,0,3,130,13,43.6667,-79.4167,CAN,CAN
709988400,1,1,10,1,30.3236,-81.6745,USA,USA
709988401,1,1,10,1,42.1497,-74.9384,USA,USA
709988403,1,1,17,1,31.8621,-106.431,USA,USA
709988404,1,1,17,1,23.0,-102.0,MEX,USA
709988405,0,1,40,4,27.916999999999998,-82.3498,USA,INT
709988406,0,1,51,5,39.828175,-98.5795,USA,USA
709988407,1,2,841,8,39.828175,-98.5795,USA,USA
709988408,1,3,120,12,25.7743,-80.1937,USA,USA
709988409,0,1,353,3,34.6056,-98.4337,USA,INT
709988410,1,1,46,4,36.17,-119.74600000000001,USA,USA
709988411,0,2,71,7,38.5111,-96.8005,USA,USA
709988412,1,1,51,5,40.5773,-77.264,USA,USA
709988413,1,1,10,1,39.828175,-98.5795,USA,NGA
709988414,1,1,40,4,10.0,8.0,NGA,NGA
709988415,0,1,43,4,29.2011,-94.9433,USA,INT
709988416,0,1,43,4,38.8951,-77.0364,USA,INT
709988417,0,1,43,4,38.8951,-77.0364,USA,INT
709988418,0,1,43,4,29.2011,-94.9433,USA,INT
709988419,0,1,10,1,38.8951,-77.0364,USA,INT
709988420,0,1,10,1,33.8191,-80.9066,USA,INT
709988421,0,1,10,1,39.828175,-98.5795,USA,INT
709988422,1,1,353,3,38.8951,-77.0364,USA,IND
709988423,1,1,353,3,38.8951,-77.0364,USA,IND
709988424,1,3,130,13,33.7,73.1667,PAK,IND
709988425,1,3,130,13,33.7,73.1667,PAK,IND
709988426,0,1,10,1,31.4167,34.3333,ISR,CAN
709988427,0,1,10,1,60.0,100.0,RUS,CAN
709988428,0,1,10,1,31.4167,34.3333,ISR,CAN
709988429,1,1,20,2,44.0407,-72.7093,USA,USA
709988430,1,2,71,7,40.3363,-89.0022,USA,USA
709988431,0,1,10,1,40.0506,-77.5203,USA,USA
709988432,0,1,10,1,40.0506,-77.5203,USA,USA
709988433,1,1,20,2,38.4168,-77.4664,USA,USA
709988434,1,3,130,13,42.1497,-74.9384,USA,INT
709988435,1,1,30,3,39.4667,-87.4139,USA,USA
709988436,1,1,30,3,39.1662,-86.5264,USA,USA
709988437,1,1,13,1,33.7,73.1667,PAK,IND
709988438,1,1,13,1,38.8951,-77.0364,USA,IND
709988439,1,3,100,10,33.7,73.1667,PAK,INT
709988440,1,4,173,17,33.7,73.1667,PAK,IND
709988442,1,2,90,9,42.1497,-74.9384,USA,USA
709988443,1,1,43,4,37.6387,-89.6215,USA,INT
709988444,1,1,43,4,37.6387,-89.6215,USA,INT
709988445,1,1,46,4,37.6387,-89.6215,USA,INT
709988446,1,1,46,4,38.4623,-92.302,USA,INT
709988447,1,1,42,4,24.0,121.0,TWN,INT
709988448,1,1,42,4,24.0,121.0,TWN,INT
709988449,1,1,43,4,24.0,121.0,TWN,INT
709988450,1,1,43,4,24.0,121.0,TWN,INT
709988451,1,1,43,4,24.0,121.0,TWN,INT
709988452,1,1,10,1,40.1135,-111.854,USA,USA
709988453,0,1,51,5,39.828175,-98.5795,USA,USA
709988454,1,2,90,9,39.0,22.0,GRC,USA
709988455,1,4,193,19,42.7475,-107.209,USA,USA
709988456,0,1,43,4,31.105999999999998,-97.6475,USA,INT
709988457,0,1,43,4,31.105999999999998,-97.6475,USA,INT
709988458,1,3,130,13,42.1497,-74.9384,USA,INT
709988459,1,4,173,17,29.4241,-98.4936,USA,USA
709988460,0,1,51,5,32.799,-86.8073,USA,INT
709988462,1,1,23,2,39.4667,-87.4139,USA,USA
709988463,0,1,353,3,34.6056,-98.4337,USA,INT
709988464,0,2,841,8,34.6056,-98.4337,USA,INT
709988465,0,2,841,8,35.5376,-96.9247,USA,INT
709988466,1,1,30,3,39.4667,-87.4139,USA,USA
709988467,1,1,30,3,39.1662,-86.5264,USA,USA
709988468,1,1,23,2,39.4667,-87.4139,USA,USA
709988469,0,1,10,1,18.975,72.8258,IND,IND
709988470,1,1,17,1,38.8951,-77.0364,USA,USA
709988471,0,1,20,2,18.975,72.8258,IND,IND
709988472,1,3,100,10,31.105999999999998,-97.6475,USA,INT
709988473,0,3,120,12,40.8348,-77.1264,USA,USA
709988474,0,3,120,12,40.5773,-77.264,USA,USA
709988475,1,4,173,17,29.4241,-98.4936,USA,USA
709988476,1,1,51,5,40.5773,-77.264,USA,USA
709988477,0,1,20,2,18.975,72.8258,IND,IND
709988478,0,4,173,17,38.8951,-77.0364,USA,IND
709988479,1,1,17,1,38.8951,-77.0364,USA,USA
709988480,0,1,42,4,31.105999999999998,-97.6475,USA,INT
709988481,0,1,42,4,31.105999999999998,-97.6475,USA,INT
709988482,1,1,51,5,40.5773,-77.264,USA,USA
709988483,0,2,84,8,22.0,-79.5,CUB,USA
709988484,1,3,120,12,39.828175,-98.5795,USA,USA
709988485,1,1,13,1,23.0,-102.0,MEX,USA
709988486,1,2,70,7,-6.8793,110.618,IDN,INT
709988489,1,1,51,5,39.828175,-98.5795,USA,INT
709988490,1,1,10,1,-18.2667,25.9167,ZWE,ZWE
709988491,1,1,11,1,-17.9235,25.843000000000004,ZWE,ZWE
709988492,1,1,12,1,-17.8178,31.0447,ZWE,ZWE
709988493,1,1,17,1,-19.0,29.0,ZWE,ZWE
709988494,1,1,20,2,-17.9235,25.843000000000004,ZWE,ZWE
709988495,1,1,20,2,39.828175,-98.5795,USA,ZWE
709988496,0,1,353,3,-19.0,29.0,ZWE,ZWE
709988497,1,1,43,4,-19.0,29.0,ZWE,ZWE
709988498,1,2,71,7,-19.0,29.0,ZWE,ZWE
709988499,1,2,84,8,-19.0,29.0,ZWE,ZWE
709988500,1,3,120,12,-17.9235,25.843000000000004,ZWE,ZWE
709988501,0,3,125,12,-17.8178,31.0447,ZWE,ZWE
709988502,1,1,51,5,-19.0,29.0,ZWE,ZWE
709988503,1,2,71,7,-20.0637,30.8277,ZWE,ZWE
709988504,0,1,12,1,-17.9235,25.843000000000004,ZWE,ZWE
709988505,0,1,12,1,39.828175,-98.5795,USA,ZWE
709988506,0,1,13,1,-17.9235,25.843000000000004,ZWE,ZWE
709988507,1,3,100,10,-20.9362,29.006999999999998,ZWE,ZWE
709988508,1,1,43,4,-17.8178,31.0447,ZWE,PHL
709988509,1,1,36,3,17.3753,78.4744,IND,IND
709989022,1,3,1014,10,37.5664,127.0,KOR,KOR
709989023,1,4,160,16,37.5664,127.0,KOR,KOR
709989024,0,2,84,8,16.166667,107.83333300000001,VNM,IRL
709989025,1,1,20,2,54.0,-4.0,GBR,GBR
709989026,1,1,10,1,-33.8833,151.217,AUS,AUS
709989027,0,1,26,2,53.7667,-1.61667,GBR,GBR
709989028,1,1,10,1,-33.8833,151.217,AUS,AUS
709989029,1,1,31,3,50.8333,4.33333,BEL,GBR
709989030,1,1,20,2,26.7161,88.4236,IND,BTN
709989031,1,1,20,2,27.5,90.5,BTN,BTN
709989032,1,4,172,17,27.5,90.5,BTN,BTN
709989033,1,1,40,4,25.2274,55.2886,ARE,INT
709989034,1,1,10,1,-30.4167,150.583,AUS,AUS
709989035,1,1,20,2,-34.0167,151.033,AUS,AUS
709989036,1,1,42,4,23.0,-102.0,MEX,INT
709989037,1,1,51,5,-32.9791,151.64600000000002,AUS,AUS
709989038,0,3,100,10,-27.5,153.017,AUS,AUS
709989039,0,4,173,17,-31.9333,115.833,AUS,CAN
709989040,1,4,190,19,-31.9333,115.833,AUS,CAN
709989041,1,4,190,19,-27.4833,153.017,AUS,AUS
709989042,1,2,61,6,26.7161,88.4236,IND,BTN
709989043,1,2,61,6,27.5,90.5,BTN,BTN
709989044,1,1,46,4,-33.8833,151.217,AUS,NZL
709989045,1,1,51,5,42.3212,-85.1797,USA,USA
709989046,0,1,36,3,49.7667,-119.75,CAN,INT
709989047,0,4,180,18,49.7667,-119.75,CAN,INT
709989048,0,1,43,4,40.8133,123.056,CHN,USA
709989049,1,1,46,4,47.5,19.0833,HUN,CHN
709989050,0,1,57,5,21.4686,101.551,CHN,BGD
709989051,0,3,110,11,32.0,90.0,CHN,INT
709989052,0,3,120,12,32.0,90.0,CHN,INT
709989053,0,4,190,19,40.8133,123.056,CHN,USA
709989054,1,1,10,1,47.0332,-122.118,USA,IND
709989055,1,1,20,2,47.0332,-122.118,USA,IND
709989057,0,1,50,5,42.1497,-74.9384,USA,USA
709989058,1,1,42,4,38.8951,-77.0364,USA,USA
709989059,0,1,42,4,38.0293,-78.4767,USA,USA
709989060,1,3,100,10,33.0,66.0,AFG,USA
709989061,1,3,112,11,21.1098,-157.531,USA,GBR
709989062,1,1,45,4,35.0,105.0,CHN,INT
709989063,1,1,45,4,23.0,-102.0,MEX,INT
709989064,0,1,20,2,48.3725,-114.182,USA,USA
709989065,1,1,43,4,34.0983,-118.32700000000001,USA,INT
709989066,0,1,36,3,52.2,0.116667,GBR,IRL
709989067,0,4,190,19,53.7667,-1.61667,GBR,GBR
709989068,0,1,36,3,54.0,-4.0,GBR,BRA
709989069,1,1,20,2,-31.9333,115.833,AUS,AUS
709989070,1,1,30,3,42.0056,21.3261,MKD,INT
709989071,1,1,43,4,40.3736,-82.7755,USA,INT
709989072,0,1,46,4,34.5578,-115.744,USA,IND
709989073,0,1,46,4,36.17,-119.74600000000001,USA,IND
709989074,1,1,51,5,25.1833,85.5167,IND,IND
709989075,1,3,100,10,42.0056,21.3261,MKD,INT
709989076,1,3,138,13,42.0056,21.3261,MKD,INT
709989077,1,4,190,19,-27.4833,153.017,AUS,AUS
709989078,0,1,241,2,56.95,24.1,LVA,INT
709989079,0,1,42,4,4.8459699999999994,31.6012,SSD,SSD
709989080,1,1,42,4,36.5663,-121.947,USA,USA
709989081,0,4,190,19,38.0293,-78.4767,USA,USA
709989082,1,3,130,13,-7.1046,112.337,IDN,GBR
709989083,1,1,57,5,44.4333,26.1,ROU,USA
709989084,1,1,36,3,26.7161,88.4236,IND,INT
709989085,1,1,42,4,52.4728,-8.86389,IRL,IRL
709989086,1,1,43,4,52.875,-9.18167,IRL,IRL
709989087,1,4,173,17,53.3097,-6.28528,IRL,IRL
709989088,1,1,40,4,42.833333,12.833333,ITA,INT
709989089,1,1,57,5,40.4,-3.68333,ESP,INT
709989090,1,1,57,5,-31.9333,115.833,AUS,INT
709989091,1,3,111,11,-31.9333,115.833,AUS,INT
709989092,1,1,37,3,36.95,140.9,JPN,IND
709989093,1,1,20,2,17.3753,78.4744,IND,IND
709989094,0,1,41,4,7.2666699999999995,7.4,NGA,NGA
709989095,1,1,41,4,11.9964,8.51667,NGA,NGA
709989096,1,1,42,4,17.3753,78.4744,IND,IND
709989097,1,1,42,4,27.8333,-81.717,USA,USA
709989098,1,1,42,4,52.8436,-8.98639,IRL,IRL
709989099,1,1,42,4,-41.3,174.817,NZL,NZL
709989100,0,4,160,16,30.05,31.25,EGY,JPN
709989101,0,4,160,16,21.0,57.0,OMN,JPN
709989102,1,3,112,11,41.9031,129.408,PRK,GBR
709989103,1,3,112,11,39.0194,125.755,PRK,GBR
709989104,0,4,173,17,11.0,-61.0,TTO,TTO
709989105,1,1,10,1,38.2324,-122.637,USA,USA
709989106,1,1,241,2,38.8951,-77.0364,USA,USA
709989107,1,1,40,4,19.25,73.15,IND,USA
709989108,0,1,40,4,48.3725,-114.182,USA,USA
709989109,1,1,42,4,23.0,-102.0,MEX,INT
709989110,1,1,42,4,42.1497,-74.9384,USA,INT
709989111,1,1,42,4,23.0,-102.0,MEX,INT
709989112,1,1,42,4,16.166667,107.83333300000001,VNM,IRL
709989113,1,1,43,4,27.8333,-81.717,USA,USA
709989114,0,1,43,4,38.0293,-78.4767,USA,USA
709989115,1,3,130,13,35.6411,-79.8431,USA,USA
709989116,1,4,190,19,34.0522,-118.244,USA,USA
709989117,1,4,190,19,40.314,-74.5089,USA,INT
709989118,0,3,141,14,16.166667,107.83333300000001,VNM,IRL
709989119,1,1,40,4,17.3753,78.4744,IND,IND
709989120,1,1,46,4,33.5833,130.4,JPN,JPN
709989121,1,1,40,4,25.2274,55.2886,ARE,INT
709989122,1,1,10,1,-32.9791,151.64600000000002,AUS,AUS
709989123,1,1,17,1,-31.9333,115.833,AUS,CAN
709989124,1,1,17,1,55.5833,-3.83333,GBR,CAN
709989125,1,1,26,2,-31.9333,115.833,AUS,GBR
709989126,1,1,43,4,-16.25,145.317,AUS,INT
709989127,0,2,80,8,-23.3803,150.506,AUS,AUS
709989128,1,3,120,12,-23.3803,150.506,AUS,AUS
709989129,1,4,190,19,-27.5,153.017,AUS,AUS
709989130,1,4,190,19,-27.4833,153.017,AUS,AUS
709989131,1,1,30,3,-25.0,135.0,AUS,VNM
709989132,1,1,43,4,-25.0,135.0,AUS,VNM
709989133,1,1,57,5,-25.0,135.0,AUS,VNM
709989134,1,1,57,5,16.166667,107.83333300000001,VNM,VNM
709989135,1,1,46,4,-33.8833,151.217,AUS,NZL
709989137,1,1,20,2,52.8436,-8.98639,IRL,IRL
709989138,1,1,43,4,53.5,-7.5,IRL,IRL
709989139,1,1,51,5,-32.9791,151.64600000000002,AUS,AUS
709989142,0,2,80,8,-23.3803,150.506,AUS,AUS
709989143,1,4,190,19,-27.5,153.017,AUS,AUS
709989144,1,1,51,5,-25.0,135.0,AUS,AUS
709989145,1,1,42,4,-25.0,135.0,AUS,VNM
709989146,1,1,57,5,-25.0,135.0,AUS,VNM
709989147,1,1,57,5,16.166667,107.83333300000001,VNM,VNM
709989148,1,1,30,3,16.166667,107.83333300000001,VNM,VNM
709989149,1,1,30,3,16.166667,107.83333300000001,VNM,VNM
709989150,1,1,13,1,22.0215,90.0215,BGD,BGD
709989151,1,1,13,1,22.0215,90.0215,BGD,BGD
709989152,0,2,60,6,22.0215,90.0215,BGD,BGD
709989153,0,2,60,6,21.4686,101.551,CHN,BGD
709989154,0,2,60,6,21.4686,101.551,CHN,BGD
709989155,0,1,43,4,21.4686,101.551,CHN,BGD
709989156,0,1,43,4,21.4686,101.551,CHN,BGD
709989157,0,1,43,4,22.0215,90.0215,BGD,BGD
709989158,0,1,42,4,55.7522,37.6156,RUS,INT
709989159,1,1,10,1,-17.0,-65.0,BOL,USA
709989160,1,1,10,1,60.0,100.0,RUS,USA
709989161,1,1,51,5,35.0,105.0,CHN,INT
709989162,1,1,51,5,23.0,-102.0,MEX,INT
709989163,1,1,10,1,36.17,-119.74600000000001,USA,IND
709989164,1,1,10,1,42.1497,-74.9384,USA,USA
709989165,1,1,46,4,-33.8833,151.217,AUS,NZL
709989166,1,1,51,5,42.3212,-85.1797,USA,USA
709989167,1,1,51,5,31.1801,-91.8749,USA,USA
709989168,0,2,71,7,20.0,77.0,IND,INT
709989169,1,3,111,11,23.0333,72.6167,IND,INT
709989170,0,3,111,11,46.0,2.0,FRA,RUS
709989171,1,3,112,11,31.2222,121.458,CHN,IND
709989172,0,4,1721,17,60.0,100.0,RUS,RUS
709989173,1,1,42,4,25.2274,55.2886,ARE,INT
709989174,1,1,46,4,-33.8833,151.217,AUS,NZL
709989175,1,1,20,2,22.0215,90.0215,BGD,BGD
709989176,1,1,20,2,22.0215,90.0215,BGD,BGD
709989177,0,4,1721,17,60.0,100.0,RUS,RUS
709989178,0,1,13,1,46.0,2.0,FRA,RUS
709989179,0,4,1721,17,60.0,100.0,RUS,RUS
709989180,1,1,20,2,49.5,-119.583,CAN,INT
709989181,1,4,190,19,55.7522,37.6156,RUS,USA
709989182,1,1,42,4,27.8333,-81.717,USA,USA
709989183,1,3,111,11,34.0522,-118.244,USA,INT
709989184,1,1,46,4,36.17,-119.74600000000001,USA,USA
709989185,0,1,20,2,50.3667,-119.35,CAN,INT
709989186,0,1,36,3,49.7667,-119.75,CAN,INT
709989187,1,3,111,11,45.4167,-75.7,CAN,INT
709989188,1,1,20,2,49.5,-119.583,CAN,INT
709989189,0,1,51,5,50.3667,-119.35,CAN,INT
709989190,0,1,17,1,43.6667,-79.4167,CAN,INT
709989191,1,1,17,1,42.1497,-74.9384,USA,IND
709989192,1,1,40,4,43.6667,-79.4167,CAN,INT
709989193,1,1,51,5,43.6667,-79.4167,CAN,INT
709989194,1,1,17,1,42.1497,-74.9384,USA,IND
709989195,0,1,42,4,40.8133,123.056,CHN,USA
709989196,0,1,57,5,21.4686,101.551,CHN,BGD
709989197,0,2,80,8,32.0,90.0,CHN,INT
709989198,0,4,190,19,40.8133,123.056,CHN,USA
709989199,0,2,60,6,22.0215,90.0215,BGD,BGD
709989200,0,2,60,6,21.4686,101.551,CHN,BGD
709989201,0,2,60,6,21.4686,101.551,CHN,BGD
709989202,0,2,60,6,22.0215,90.0215,BGD,BGD
709989203,1,1,30,3,22.0215,90.0215,BGD,BGD
